time,xref,x,yref,y,zref,z,ex,ey,ez,e_norm,roll,pitch,yaw,u1,u2,u3,u4,w1,w2,w3,w4
24.900000000000002,4.900000000000002,4.95760345521414,0.0,1.876105481705986e-10,15.0,15.000216858648535,-0.05760345521413779,-1.876105481705986e-10,-0.0002168586485353785,0.0576038634145369,5.4210441715135155e-11,0.00022888367107805097,4.6363578378272683e-7,14.144722431409297,-14.144719153783571,14.144395913700682,-14.144392635516427,14.144722417185724,-14.144719139407632,14.144395769505296,-14.144392491544693
24.91,4.91,4.966719633338925,0.0,1.8491198789123404e-10,15.0,15.000216027526577,-0.0567196333389246,-1.8491198789123404e-10,-0.00021602752657656765,0.056720044728422826,5.7352267541372364e-11,0.0003596209246051854,4.639725048488896e-7,14.144721286389258,-14.144718006177241,14.144393312080513,-14.144390031721311,14.144721274270394,-14.144717993859109,14.144393168484978,-14.144389888391792
24.92,4.920000000000002,4.975836133021911,0.0,1.8216705184161893e-10,15.0,15.000215189623283,-0.05583613302190926,-1.8216705184161893e-10,-0.00021518962328315183,0.05583654768531374,6.086239889892146e-11,0.0004890182098629313,4.643091816559746e-7,14.144720334473623,-14.14471705164777,14.144390965395521,-14.144387682889544,14.144720323567983,-14.144717040491704,14.144390823330882,-14.144387541136632
24.93,4.93,4.984953071335246,0.0,1.7937405357250647e-10,15.0,15.000214345719055,-0.054953071335246406,-1.7937405357250647e-10,-0.00021434571905487587,0.05495348936386076,6.47682171731991e-11,0.0006170711595155559,4.6464581250811333e-7,14.144719566748044,-14.144716281279047,14.144388864134536,-14.144385579511745,14.14471955601944,-14.144716270244391,14.144388724673863,-14.144385440412002
24.94,4.940000000000001,4.994070563427042,0.0,1.765312527490388e-10,15.0,15.000213496666914,-0.05407056342704042,-1.765312527490388e-10,-0.00021349666691428126,0.05407098491931125,6.909816242114277e-11,0.0007437757420561748,4.6498239508276955e-7,14.144718974183192,-14.144715686039923,14.144386998632779,-14.144383711924982,14.144718962432043,-14.144715673922391,14.144386863011647,-14.144383576717654
24.95,4.949999999999999,5.003188722496902,0.0,1.736368546869352e-10,15.0,15.000212643393468,-0.05318872249690276,-1.736368546869352e-10,-0.00021264339346771521,0.05318914755911506,7.388175028415117e-11,0.0008691282624499529,4.6531892641408805e-7,14.14471854762106,-14.14471525677052,14.144385359093645,-14.144382070334567,14.144718533482337,-14.144715242200142,14.144385228712025,-14.144381940423436
24.96,4.960000000000001,5.012307659771533,0.0,1.7068900988866376e-10,15.0,15.000211786899868,-0.0523076597715324,-1.7068900988866376e-10,-0.00021178689986811605,0.052308088518558435,7.914958890027052e-11,0.0009931253627780564,4.6565540287625055e-7,14.144718277791803,-14.144714984199064,14.14438393557875,-14.144380644804093,14.144718259719099,-14.144714965624257,14.144383812016006,-14.144380521772517
24.97,4.969999999999999,5.021427484480286,0.0,1.676858135796296e-10,15.0,15.00021092826278,-0.05142748448028733,-1.676858135796296e-10,-0.000210928262779575,0.051427917036394086,8.493339581531571e-11,0.001115764022880898,4.659918201668311e-7,14.144718155314354,-14.144714858942505,14.144382718012485,-14.144379425259997,14.144718131566286,-14.144714834616464,14.144382603041015,-14.144379310884538
24.98,4.98,5.030548303830749,0.0,1.6462530524434675e-10,15.0,15.000210068635349,-0.050548303830748154,-1.6462530524434675e-10,-0.00021006863534900333,0.05054874033046902,9.126601489272012e-11,0.0012370415610021177,4.663281732901597e-7,14.144718170690979,-14.144714871501067,14.14438169618701,-14.144378401496553,14.144718139326,-14.144714839476565,14.144381591784057,-14.144378297758786
24.990000000000002,4.990000000000002,5.0396702229843005,0.0,1.6150546816262514e-10,15.0,15.000209209248148,-0.04967022298429846,-1.6150546816262514e-10,-0.00020920924814760156,0.04967066357337539,9.818143322180795e-11,0.0013569556344319128,4.666644565406868e-7,14.144718314327454,-14.144715012278422,14.144380859766136,-14.144377563179752,14.14471827318144,-14.144714970385392,14.144380768124899,-14.144377472277395
25.0,5.0,5.04879356738005,0.0,1.5828762900172314e-10,15.0,15.000208331136022,-0.04879356738005036,-1.5828762900172314e-10,-0.00020833113602236608,0.048794012127860026,1.0489882128017314e-10,0.0014754733414724195,4.6700090052256297e-7,14.144718643010867,-14.14471533811171,14.144380269489787,-14.14437697099621,14.144718593072389,-14.144715287340135,14.144380189634367,-14.144376891952277
25.01,5.010000000000002,5.057919573434224,0.0,1.5478275985441375e-10,15.0,15.000207332157588,-0.04791957343422215,-1.5478275985441375e-10,-0.00020733215758816925,0.04792002196098599,1.0728765228425618e-10,0.0015924352355182188,4.673387088690651e-7,14.144719486470924,-14.144716178995024,14.144380278364496,-14.144376977671053,14.144719445756841,-14.144716137401774,14.144380192213692,-14.144376892373936
25.02,5.02,5.06704719908138,0.0,1.5117647879923228e-10,15.0,15.00020631781468,-0.047047199081380775,-1.5117647879923228e-10,-0.000206317814679835,0.04704765146576108,1.095724181250893e-10,0.0017079985459997865,4.676766577087223e-7,14.144720493624186,-14.144717183574768,14.144380510316168,-14.144377207417648,14.144720462540242,-14.144717151566232,14.144380417479917,-14.144377115476763
25.03,5.030000000000001,5.0761765560315535,0.0,1.474640742284307e-10,15.0,15.000205288291559,-0.04617655603155235,-1.474640742284307e-10,-0.0002052882915588583,0.046177012356991495,1.1173685930989958e-10,0.0018221602114400135,4.6801475443053425e-7,14.144721658962691,-14.144718346344156,14.14438095931423,-14.144377654204137,14.14472163786644,-14.144718324278744,14.144380859443098,-14.144377555269328
25.04,5.039999999999999,5.085307754387272,0.0,1.436406836899981e-10,15.0,15.000204243803612,-0.04530775438727286,-1.436406836899981e-10,-0.00020424380361205863,0.045308214742458754,1.1376388446844763e-10,0.0019349174346863995,4.683530062379605e-7,14.144722977051424,-14.14471966186943,14.144381619389375,-14.14437831205986,14.144722966251372,-14.144719650056743,14.14438151218295,-14.144378205829806
25.05,5.050000000000001,5.094440902628308,0.0,1.3970129191780168e-10,15.0,15.000203184597474,-0.04444090262830702,-1.3970129191780168e-10,-0.00020318459747414863,0.044441367107677016,1.1563555367621914e-10,0.0020462676822836094,4.686914201422717e-7,14.144724442538394,-14.144721124799918,14.144382484640678,-14.144379175082472,14.14472444228893,-14.144721123495687,14.144382369854853,-14.14437906131195
25.060000000000002,5.060000000000002,5.103576107596374,0.0,1.3564072886174773e-10,15.0,15.000202110951147,-0.04357610759637165,-1.3564072886174773e-10,-0.00020211095114675004,0.04357657630065873,1.1733306177837142e-10,0.002156208683845422,4.6903000295589713e-7,14.144726050165728,-14.144722729879144,14.14438354924476,-14.1443802374471,14.144726060656783,-14.14472273927489,14.144383426695795,-14.144380115951028
25.07,5.07,5.112713474479855,0.0,1.3145366771792892e-10,15.0,15.000201023174132,-0.04271347447985452,-1.3145366771792892e-10,-0.0002010231741316204,0.042713947516680326,1.1883672171431667e-10,0.0022647384314271016,4.6936876128576947e-7,14.144727794773603,-14.144724471948754,14.144384807460325,-14.14438149341089,14.14472781612219,-14.144724492163363,14.14438467703035,-14.144381364069826
25.080000000000002,5.080000000000002,5.121853106798536,0.0,1.2713462295877127e-10,15.0,15.000199921607578,-0.041853106798534156,-1.2713462295877127e-10,-0.00019992160757809074,0.04185358428305373,1.201259478428054e-10,0.0023718551788977516,4.6970770152666255e-7,14.144729671299347,-14.144726345947621,14.144386253626143,-14.14438293731097,14.144729703547846,-14.14472637702562,14.144386115276637,-14.144382800084585
25.09,5.09,5.130995106388301,0.0,1.2267794836319638e-10,15.0,15.000198806624384,-0.040995106388301394,-1.2267794836319638e-10,-0.00019880662438431784,0.04099558844390514,1.2117923926736907e-10,0.002477557441312289,4.7004682985452473e-7,14.144731674793865,-14.144728346928272,14.144387882179219,-14.144384563582639,14.144731717897706,-14.144728388827543,14.144387735952291,-14.144384418510981
25.1,5.100000000000001,5.140139573385878,0.0,1.1807783504676005e-10,15.0,15.000197678629348,-0.04013957338587648,-1.1807783504676005e-10,-0.00019767862934827463,0.04014006014495575,1.2197416316200777e-10,0.002581843994284003,4.703861522198103e-7,14.14473380041805,-14.1447304700533,14.144389687652465,-14.144386366757022,14.144733854242812,-14.144730522642181,14.144389533680434,-14.144386213970083
25.11,5.109999999999999,5.149286606213537,0.0,1.1332830949181697e-10,15.0,15.000196538059289,-0.039286606213537745,-1.1332830949181697e-10,-0.0001965380592885424,0.03928709781832111,1.2248733809697988e-10,0.002684713873356504,4.707256743408023e-7,14.144736043458863,-14.14473271061145,14.144391664677409,-14.144388341463786,14.144736107767136,-14.144732773655617,14.144391503195632,-14.144388181194325
25.12,5.120000000000001,5.158436301563827,0.0,1.0842323157765867e-10,15.0,15.000195385383167,-0.03843630156382627,-1.0842323157765867e-10,-0.00019538538316687948,0.0384367981672947,1.2269441736458174e-10,0.0027861663733762506,4.7106540169693155e-7,14.144738399323394,-14.144735064011673,14.144393808007313,-14.144390482454254,14.144738473773385,-14.14473513717275,14.14439363934988,-14.144390315033466
25.13,5.129999999999999,5.167588754384289,0.0,1.0335629261067883e-10,15.0,15.000194221102232,-0.03758875438428966,-1.0335629261067883e-10,-0.0001942211022321061,0.037589256151179785,1.2257007230477683e-10,0.002886201047864527,4.714053395220912e-7,14.144740863562461,-14.144737525806732,14.14439611249354,-14.144392784577766,14.144740947688852,-14.144737608623181,14.144395937118547,-14.144392610460567
25.14,5.140000000000001,5.176744057862172,0.0,9.812101335451047e-11,15.0,15.00019304575014,-0.03674405786217161,-9.812101335451047e-11,-0.0001930457501391203,0.03674456497007771,1.2208797563056884e-10,0.002984817708389951,4.717454927979447e-7,14.14474343184921,-14.144740091671805,14.144398573127052,-14.144395242823188,14.14474352507124,-14.144740183567004,14.144398391606362,-14.144395062577937
25.150000000000002,5.150000000000002,5.185902303409168,0.0,9.271074206019018e-11,15.0,15.000191859893079,-0.03590230340916545,-9.271074206019018e-11,-0.00019185989307857199,0.03590281604975221,1.2122078475298834e-10,0.003082016423940474,4.720858662472282e-7,14.144746100019727,-14.144742757445092,14.144401185009295,-14.144397852289782,14.14474620161448,-14.144742857700654,14.144400998053365,-14.144397666623119
25.16,5.16,5.19506358064611,0.0,8.711865249630421e-11,15.0,15.000190664129914,-0.035063580646109926,-8.711865249630421e-11,-0.00019066412991364245,0.03506409902644998,1.199401251055755e-10,0.0031777975202957106,4.724264643270464e-7,14.1447488640497,-14.14474551910448,14.144403943381258,-14.144400608216271,14.14474897315458,-14.14474562686273,14.144403751840892,-14.144400417974836
25.17,5.170000000000002,5.20422797738772,0.0,8.133774197913378e-11,15.0,15.000189459092299,-0.03422797738771788,-8.133774197913378e-11,-0.00018945909229906022,0.03422850173176999,1.1821657346824579e-10,0.00327216157939928,4.727672912221658e-7,14.144751720074982,-14.144748372788118,14.144406843622995,-14.144403505980362,14.144751835675443,-14.144748487039841,14.144406648497524,-14.144403312158978
25.18,5.18,5.213395579627302,0.0,7.536082940282067e-11,15.0,15.000188245444816,-0.03339557962730222,-7.536082940282067e-11,-0.00018824544481610417,0.033396110177548774,1.1601964129043e-10,0.0033651094387307703,4.7310835083829726e-7,14.144754664399304,-14.144751314802114,14.144409881253152,-14.14440654109826,14.144754785314692,-14.144751434372422,14.144409683705073,-14.144406344854552
25.19,5.190000000000001,5.222566471521487,0.0,6.918055326950212e-11,15.0,15.00018702388511,-0.03256647152148595,-6.918055326950212e-11,-0.00018702388510938306,0.032567008540751126,1.1331775801336229e-10,0.003456642190678229,4.734496467953761e-7,14.144757693488408,-14.144754341614686,14.144413051940377,-14.144409709236093,14.14475781836951,-14.144754465160572,14.144412853304525,-14.144409511899648
25.2,5.199999999999999,5.231740735374927,0.0,6.278936971947941e-11,15.0,15.000185795143995,-0.031740735374927276,-6.278936971947941e-11,-0.00018579514399519326,0.03174127914840062,1.1007825439143056e-10,0.0035467611819100945,4.737911824208331e-7,14.144760803987364,-14.144757449873463,14.144416351514957,-14.144413006221537,14.144760931302464,-14.144757575869884,14.144416153302034,-14.144412809297423
25.21,5.210000000000001,5.240918451625043,0.0,5.6179550561351665e-11,15.0,15.00018455998561,-0.03091845162504203,-5.6179550561351665e-11,-0.00018455998561073272,0.03091900246253674,1.0626734581245727e-10,0.0036354680127476495,4.741329607428627e-7,14.144763992723496,-14.144760636408433,14.144419775961437,-14.144416428036433,14.144764120747336,-14.144760763137274,14.144419579874873,-14.144416233222033
25.22,5.219999999999999,5.2500996988267215,0.0,4.934318130218546e-11,15.0,15.000183319207538,-0.030099698826722587,-4.934318130218546e-11,-0.000183319207538446,0.030100257065202245,1.0185011561683818e-10,0.0037227645365369485,4.744749844836805e-7,14.144767256710246,-14.144763898235793,14.144423321430505,-14.144419970828677,14.144767383514953,-14.144764023776819,14.144423129377405,-14.144419780024638
25.23,5.23,5.2592845536370545,0.0,4.227215917764762e-11,15.0,15.000182073640925,-0.029284553637054067,-4.227215917764762e-11,-0.00018207364092504008,0.029285119643467673,9.679049841540106e-11,0.0038086528590212344,4.748172560527787e-7,14.14477059315542,-14.144767232566196,14.144426984250979,-14.144423630924202,14.144770716599016,-14.144767354785571,14.144426798347041,-14.144423446239328
25.240000000000002,5.240000000000002,5.268473090800045,0.0,3.495819118217333e-11,15.0,15.000180824150625,-0.02847309080004301,-3.495819118217333e-11,-0.00018082415062536938,0.02847366497451537,9.105126340593128e-11,0.003893135337712889,4.751597775401704e-7,14.144773999468354,-14.14477063681193,14.144430760922482,-14.144427404819652,14.144774117181921,-14.14477075334942,14.144430583510232,-14.144427228589132
25.25,5.25,5.277665383131327,0.0,2.739279209911074e-11,15.0,15.000179571635325,-0.02766538313132738,-2.739279209911074e-11,-0.0001795716353250043,0.027665965910760225,8.459399768823215e-11,0.003976214581265656,4.755025507096318e-7,14.144777473258149,-14.144774108585144,14.144434648134494,-14.14443128920143,14.144777582640607,-14.144774216848889,14.144434481788402,-14.14443112399194
25.26,5.260000000000002,5.2868615015029095,0.0,1.9567282530864043e-11,15.0,15.000178317027666,-0.026861501502907892,-1.9567282530864043e-11,-0.0001783170276663526,0.026862093365057734,7.737908957763451e-11,0.004057893448846877,4.7584557699193494e-7,14.144781012354269,-14.144777645718458,14.144438642760145,-14.144435280939497,14.144781110552374,-14.144777742864994,14.144438490303951,-14.1444351295665
25.27,5.27,5.296061514827858,0.0,1.1472786929063868e-11,15.0,15.000177061294384,-0.026061514827858012,-1.1472786929063868e-11,-0.00017706129438366247,0.026062116295969363,6.936571191691222e-11,0.004138175049509395,4.761888574780747e-7,14.14478461479649,-14.1447812462549,14.144442741873346,-14.144439377104495,14.144784698700708,-14.144781329185049,14.144442606386194,-14.144439242638368
25.28,5.280000000000001,5.3052654900450555,0.0,3.100231624696581e-12,15.0,15.00017580543643,-0.025265490045054406,-3.100231624696581e-12,-0.00017580543642914392,0.02526610169314256,6.05118053864308e-11,0.004217062741563895,4.765323929124886e-7,14.144788278856106,-14.144784908469115,14.144446942742004,-14.14444357496096,14.144788345081112,-14.144784973808529,14.144446827577335,-14.14444346074588
25.29,5.289999999999999,5.314473492103886,0.0,-5.559657141721299e-12,15.0,15.000174550489104,-0.02447349210388694,5.559657141721299e-12,-0.00017455048910441917,0.024474114562783738,5.0774061812554607e-11,0.004294560131950757,4.768761836862711e-7,14.14479200302702,-14.144788630858473,14.144451242846944,-14.144447871986253,14.14479204790696,-14.144788674952865,14.144451151638455,-14.144447781646116
25.3,5.300000000000001,5.323685583948985,0.0,-1.4516355190015423e-11,15.0,15.000173297522183,-0.02368558394898468,1.4516355190015423e-11,-0.00017329752218309125,0.023686217913284412,4.0107907474125346e-11,0.004370671075612361,4.772202298303805e-7,14.144795786043375,-14.14479241216069,14.144455639881487,-14.144452265870122,14.144795805615285,-14.14479243105931,14.144455576555444,-14.144452203320864
25.310000000000002,5.310000000000002,5.332901826504944,0.0,-2.3779542370180877e-11,15.0,15.000172047640053,-0.02290182650494188,2.3779542370180877e-11,-0.00017204764005285256,0.022902472741014368,2.8467486407041313e-11,0.004445399674864939,4.775645310088385e-7,14.144799626884517,-14.144796251358787,14.144460131747929,-14.14445675451119,14.144799616872639,-14.144796240798744,14.144460100544999,-14.144456723982588
25.32,5.32,5.342123226247412,0.0,-3.244261596084216e-11,15.0,15.000170745594735,-0.022123226247411587,3.244261596084216e-11,-0.00017074559473506667,0.022123885139194752,1.99405798948094e-11,0.004518649984672965,4.779088120296917e-7,14.144803320905714,-14.144799943465435,14.144464549254774,-14.144461169064451,14.144803299181937,-14.144799921270812,14.144464532291767,-14.144461152713195
25.330000000000002,5.330000000000002,5.351349686136857,0.0,-4.066449802524375e-11,15.0,15.000169401716901,-0.02134968613685473,4.066449802524375e-11,-0.000169401716901163,0.021350358195681308,1.3807325585775866e-11,0.004590442886915231,4.782531159497922e-7,14.144806900685248,-14.144803521119048,14.144468917937084,-14.144465535004224,14.144806881143564,-14.144803501146681,14.144468901308425,-14.144465518955663
25.34,5.34,5.3605806922732295,0.0,-4.900550249585172e-11,15.0,15.00016805105498,-0.020580692273229673,4.900550249585172e-11,-0.00016805105497930128,0.02058137836983848,7.53646653817954e-12,0.004660843411516939,4.785976058327906e-7,14.144810488313569,-14.144807106621958,14.144473336812387,-14.144469951133852,14.144810471010107,-14.14480708892838,14.144473320425357,-14.144469935294781
25.35,5.350000000000001,5.369816312204513,0.0,-5.7461776248957356e-11,15.0,15.000166693969035,-0.019816312204511632,5.7461776248957356e-11,-0.00016669396903523648,0.019817013303371156,1.1416986380304256e-12,0.0047298550715842635,4.789422754092167e-7,14.14481408059695,-14.14481069677913,14.144477802094448,-14.144474413668494,14.144814065580471,-14.144810681413263,14.144477785866892,-14.144474397956456
25.36,5.359999999999999,5.379056611916212,0.0,-6.602916358584406e-11,15.0,15.000165330822606,-0.019056611916212773,6.602916358584406e-11,-0.00016533082260572485,0.01905732908898952,-5.362316365482773e-12,0.004797481567939685,4.792871178486222e-7,14.14481767449849,-14.144814288552276,14.144482310156024,-14.144478918982392,14.144817661809974,-14.144814275555033,14.144482294011047,-14.144478903320383
25.37,5.370000000000001,5.388301655824489,0.0,-7.470320009955572e-11,15.0,15.00016396198234,-0.018301655824488172,7.470320009955572e-11,-0.00016396198233969983,0.01830239026601921,-1.195993096044808e-11,0.004863726787607379,4.796321257503269e-7,14.144821267148991,-14.144817879070724,14.14448685751795,-14.14448346359796,14.144821256814616,-14.14481786846796,14.144486841393826,-14.144483447924342
25.38,5.379999999999999,5.3975515067692275,0.0,-8.347910654161634e-11,15.0,15.000162587817625,-0.017551506769228453,8.347910654161634e-11,-0.0001625878176252371,0.017552259816579527,-1.863449197511369e-11,0.004928594802298212,4.799772911341713e-7,14.144824855843906,-14.144821465628374,14.144491440863792,-14.144488044200427,14.144824847875274,-14.144821457431103,14.144491424713506,-14.144488028468492
25.39,5.390000000000001,5.406806226007151,0.0,-9.235178268879908e-11,15.0,15.000161208700218,-0.01680622600715065,9.235178268879908e-11,-0.00016120870021829603,0.016806999162505273,-2.5368320683346934e-11,0.004992089866895107,4.803226054312764e-7,14.144828438042342,-14.144825045682696,14.144496057050963,-14.14449265764897,14.144828432441942,-14.144825039892524,14.144496040834916,-14.144492641819651
25.400000000000002,5.400000000000002,5.416065873204919,0.0,-1.0131580120984833e-10,15.0,15.000159825003873,-0.016065873204916592,1.0131580120984833e-10,-0.0001598250038732374,0.016066668163260234,-3.214269291266182e-11,0.0050542164179380265,4.806680594748068e-7,14.144832011391728,-14.144828616879389,14.144500703094824,-14.1444973009608,14.144832008137953,-14.144828613473534,14.144500686793746,-14.144497285015607
25.41,5.41,5.425330506432209,0.0,-1.1036540153223354e-10,15.0,15.00015843710399,-0.01533050643220868,1.1036540153223354e-10,-0.00015843710398932842,0.015331325115067915,-3.893781915492842e-11,0.00511497907210917,4.810136434907405e-7,14.144835573701148,-14.144832177025728,14.144505376190882,-14.144501971333382,14.144835572764205,-14.144832175972898,14.144505359800819,-14.144501955269382
25.42,5.420000000000002,5.434600182154846,0.0,-1.1949448370890273e-10,15.0,15.00015704537721,-0.01460018215484471,1.1949448370890273e-10,-0.00015704537720928613,0.014601026751744165,-4.573282467981013e-11,0.005174382624718165,4.813593470886441e-7,14.144839122978013,-14.144835724127217,14.144510073712972,-14.1445066661426,14.144839124303381,-14.144835725371072,14.14451005724639,-14.144506649973552
25.43,5.43,5.443874955227868,0.0,-1.2869660228500433e-10,15.0,15.000155650201082,-0.013874955227867858,1.2869660228500433e-10,-0.00015565020108176952,0.013875828247727571,-5.2505729650957736e-11,0.005232432048187012,4.817051592524552e-7,14.144842657407892,-14.144839256367431,14.144514793216047,-14.144511382945554,14.14484266092419,-14.144839259834416,14.144514776704428,-14.144511366704519
25.44,5.440000000000001,5.45315487888865,0.0,-1.3796496016465713e-10,15.0,15.000154251953678,-0.01315487888864908,1.3796496016465713e-10,-0.00015425195367768652,0.013155783224127656,-5.923342924505078e-11,0.005289132490535323,4.820510683312687e-7,14.144846175371406,-14.144842772124901,14.144519532439466,-14.144516119483864,14.144846180985574,-14.14484277771942,14.144519515936913,-14.144516103226803
25.45,5.449999999999999,5.46244000474998,0.0,-1.4729240247766854e-10,15.0,15.00015285101322,-0.012440004749980638,1.4729240247766854e-10,-0.0001528510132207117,0.012440943758886762,-6.589167377368068e-11,0.00534448927386523,4.823970620301337e-7,14.144849675440854,-14.144846269969744,14.1445242893192,-14.144520873695855,14.144849683040942,-14.144846277576937,14.144524272898126,-14.144520857497351
25.46,5.460000000000001,5.471730382793184,0.0,-1.5667141044630477e-10,15.0,15.000151447757716,-0.011730382793182947,1.5667141044630477e-10,-0.0001514477577160278,0.011731360402694985,-7.245504880816644e-11,0.005398507892846583,4.827431274008496e-7,14.144853156396957,-14.144849748680395,14.144529061981121,-14.144525643709862,14.144853165842406,-14.144849758156392,14.144529045738922,-14.144525627669804
25.47,5.469999999999999,5.481026061361193,0.0,-1.660940952520086e-10,15.0,15.000150042564597,-0.01102606136119455,1.660940952520086e-10,-0.00015004256459683063,0.011027082203013553,-7.889695530727563e-11,0.005451194013201825,4.830892508327767e-7,14.144856617214977,-14.144853207229744,14.14453384875057,-14.144530427853796,14.144856628344987,-14.14485321841001,14.144533832811046,-14.144530412098808
25.48,5.48,5.490327087151674,0.0,-1.755521919021703e-10,15.0,15.000148635810328,-0.01032708715167363,1.755521919021703e-10,-0.0001486358103282015,0.010328156739824127,-8.518958974794969e-11,0.005502553470191144,4.834354180436472e-7,14.144860057085666,-14.14485664480606,14.144538648161836,-14.14453522466463,14.144860069710854,-14.144856657497057,14.144538632671395,-14.144535209344292
25.490000000000002,5.490000000000002,5.499633505210098,0.0,-1.8503705309684828e-10,15.0,15.00014722787006,-0.009633505210095983,1.8503705309684828e-10,-0.0001472278700607177,0.009634630178614491,-9.130392425898274e-11,0.005552592267097334,4.837816140703873e-7,14.144863475407716,-14.144860060805458,14.14454345895557,-14.144540032885804,14.144863489313543,-14.144860074788037,14.14454344408633,-14.144540018175773
25.5,5.5,5.50894535892286,0.0,-1.945396430955233e-10,15.0,15.000145819117257,-0.00894535892286008,1.945396430955233e-10,-0.00014581911725741747,0.008946547349327014,-9.72096867577316e-11,0.005601316573710828,4.841278232599419e-7,14.1448668718018,-14.144863454845925,14.144548280076288,-14.14454485146474,14.144866886742193,-14.144863469868932,14.144548266035953,-14.14454483757663
25.51,5.510000000000002,5.51826269001037,0.0,-2.0405053158385265e-10,15.0,15.00014440992331,-0.008262690010368168,2.0405053158385265e-10,-0.00014440992331010705,0.008263951865384284,-1.0287534108984784e-10,0.005648732724814702,4.84474029260111e-7,14.144870246102222,-14.144866826758982,14.144553110701072,-14.144549679581539,14.144870261805757,-14.14486684254543,14.144553097718395,-14.144549666748409
25.52,5.52,5.527585538520147,0.0,-2.1355988754039095e-10,15.0,15.000143000657186,-0.007585538520147317,2.1355988754039095e-10,-0.00014300065718586552,0.007586886306555172,-1.0826806717201116e-10,0.005694847218669483,4.848202150103874e-7,14.144873598378052,-14.144870176610796,14.144557950214029,-14.144554516623444,14.14487361453724,-14.144870192847128,14.144557938554112,-14.144554505115117
25.53,5.530000000000001,5.53691394281993,0.0,-2.23057473103361e-10,15.0,15.000141591685058,-0.006913942819928742,2.23057473103361e-10,-0.0001415916850575627,0.006915392506757783,-1.1335374113773358e-10,0.005739666715498212,4.851663627328079e-7,14.14487692891831,-14.144873504687393,14.144562798229815,-14.144559362208362,14.144876945197913,-14.144873521031775,14.144562788190177,-14.144559352327494
25.54,5.539999999999999,5.546247939590756,0.0,-2.3253263743737135e-10,15.0,15.000140183369915,-0.006247939590756424,2.3253263743737135e-10,-0.00014018336991483693,0.006249512021505542,-1.1809691548615612e-10,0.005783198035971205,4.85512453922804e-7,14.14488023825356,-14.144876811516218,14.144567654596704,-14.144564216187945,14.144880254281555,-14.144876827589487,14.144567646504559,-14.144564208267324
25.55,5.550000000000001,5.555587563820084,0.0,-2.4197431060018686e-10,15.0,15.000138776071223,-0.005587563820083297,2.4197431060018686e-10,-0.0001387760712230346,0.005589286917080568,-1.224607992338925e-10,0.0058254481596910785,4.858584693400667e-7,14.144883527148211,-14.144880097858463,14.144572519389719,-14.14456907864071,14.144883542518665,-14.144880113246979,14.144572513610413,-14.144569073051724
25.560000000000002,5.560000000000002,5.564932848794872,0.0,-2.5137099740944986e-10,15.0,15.000137370144538,-0.004932848794870104,2.5137099740944986e-10,-0.00013737014453774066,0.004934761168452007,-1.2640723806986244e-10,0.005866424223677487,4.86204388999413e-7,14.144886796610061,-14.144883364718584,14.144577392922892,-14.14457394988431,14.144886810880685,-14.144883378971773,14.14457738986038,-14.144573947037417
25.57,5.57,5.574283826094679,0.0,-2.6071077130943393e-10,15.0,15.00013596594113,-0.004283826094678922,2.6071077130943393e-10,-0.0001359659411299674,0.004285983288184811,-1.2989669451312405e-10,0.0059061335208520456,4.865501921616635e-7,14.144890047892126,-14.144886613346147,14.144582275760454,-14.144578830486715,14.144890060584245,-14.144886625976445,14.144582275850869,-14.14457883082505
25.580000000000002,5.580000000000002,5.583640525584781,0.0,-2.699812682377985e-10,15.0,15.000134563807633,-0.0036405255847791196,2.699812682377985e-10,-0.0001345638076326594,0.0036430116595690468,-1.3288822807367287e-10,0.005944583498523176,4.868958573245243e-7,14.14489328249961,-14.144889845242787,14.144587168705499,-14.144583721254897,14.144893293095372,-14.144889855722822,14.144587172426352,-14.144583725263464
25.59,5.59,5.59300297540924,0.0,-2.7916968049230957e-10,15.0,15.000133164085666,-0.003002975409239994,2.7916968049230957e-10,-0.00013316408566588223,0.00300592647651459,-1.3533947541616626e-10,0.00598178175687085,4.872413622134771e-7,14.14489650218815,-14.14489306216046,14.144592072814781,-14.144588623249609,14.14489651013371,-14.144893069926232,14.144592080683633,-14.144588631453997
25.6,5.600000000000001,5.602371201984035,0.0,-2.882627505976099e-10,15.0,15.000131767111455,-0.0023712019840331777,2.882627505976099e-10,-0.00013176711145490572,0.0023748602949950825,-1.3720663052656277e-10,0.006017736047431492,4.875866837726755e-7,14.144899708979711,-14.144896266117323,14.144596989401647,-14.144593537788326,14.144899713676764,-14.144896270559698,14.144597001976175,-14.144593550754779
25.61,5.609999999999999,5.611745229990131,0.0,-2.9724676517193765e-10,15.0,15.000130373215478,-0.0017452299901314916,2.9724676517193765e-10,-0.00013037321547848535,0.001750092824329228,-1.384444248816111e-10,0.006052454271582646,4.879317981558504e-7,14.144902905158153,-14.144899459393308,14.144601920034733,-14.144598466443952,14.144902905964125,-14.144899459858195,14.144601937918347,-14.144598484785002
25.62,5.620000000000001,5.621125082366597,0.0,-3.061075487938959e-10,15.0,15.000128982722092,-0.0011250823665962528,3.061075487938959e-10,-0.00012898272209227457,0.0011324517094447126,-1.3900610762117382e-10,0.00608594447902787,4.882766807172211e-7,14.14490609326598,-14.144902644526873,14.14460686655558,-14.144603411062423,14.144906089501674,-14.144902640322845,14.144606890389754,-14.144603435429236
